,est_diameter_min,relative_velocity,absolute_magnitude,hazardous
25368,0.0305179233,18901.4931773607,24.7,0
25369,0.1394938229,49704.9103762272,21.4,0
25370,0.0242412481,29932.2906632231,25.2,0
25371,0.0055533491,41969.7640296706,28.4,0
25372,0.5135171787,57871.5765318871,18.57,1
25373,0.263363131,47386.6561781838,20.02,0
25374,0.0192555078,14527.5892231917,25.7,0
25375,0.0766575574,72147.7834187627,22.7,0
25376,0.0076657557,64883.3052743305,27.7,0
25377,0.0334622374,57403.4945651417,24.5,0
25378,0.0732073989,38532.4656600953,22.8,0
25379,0.1058168859,81451.0810045645,22.0,0
25380,0.0732073989,16133.1428490958,22.8,0
25381,0.0278326768,16800.3648464784,24.9,0
25382,0.0146067964,23356.7517247984,26.3,0
25383,0.0555334912,27062.4497210325,23.4,0
25384,0.022108281,22157.6533860235,25.4,0
25385,0.0133215567,74879.7290542624,26.5,0
25386,0.1010543415,93912.5900716679,22.1,0
25387,0.0052790403,28278.2164200682,28.51,0
25388,0.0216050351,42189.6460440668,25.45,0
25389,0.2887719308,66848.6215500307,19.82,1
25390,0.5135171787,24344.9982100201,18.57,0
25391,0.3967847541,61017.2148201062,19.13,0
25392,0.1160259082,10873.3018481506,21.8,0
25393,0.3841978911,63727.2046146938,19.2,0
25394,0.0110803882,17198.1832404034,26.9,0
25395,0.0278326768,24680.0984536461,24.9,0
25396,0.0060891262,44252.6294301901,28.2,0
25397,0.4619074603,96141.2894873856,18.8,0
25398,0.0667659413,37911.8629834355,23.0,0
25399,0.1925550782,34833.3206342257,20.7,0
25400,0.0305179233,45905.4006946927,24.7,0
25401,0.1058168859,50953.3369378502,22.0,1
25402,0.02658,26282.6296324145,25.0,0
25403,0.0092162655,25310.8669960329,27.3,0
25404,0.228325794,45915.4933688333,20.33,0
25405,0.2821986791,50572.7490998873,19.87,0
25406,0.1684825693,65110.4490619962,20.99,1
25407,0.0384197891,44054.2953455324,24.2,0
25408,0.0686364759,82759.6068215062,22.94,0
25409,0.0925880583,42596.1495902293,22.29,0
25410,0.1529519353,44331.2684773254,21.2,0
25411,0.0350392641,38307.1293691175,24.4,0
25412,0.040230458,34750.2923759077,24.1,0
25413,0.063760979,27918.581241459,23.1,0
25414,0.0053034072,49005.2890455167,28.5,0
25415,0.0068953287,47351.4596970793,27.93,0
25416,0.0309424699,65984.8099123908,24.67,0
25417,1.1982708007,72386.1616162853,16.73,0
25418,0.5303407233,34116.00832883,18.5,0
25419,0.4881518917,37799.3865028273,18.68,0
25420,0.1118291378,49417.1735540206,21.88,0
25421,0.0350392641,24306.8895861972,24.4,0
25422,0.0334622374,25751.7626370489,24.5,0
25423,0.1529519353,79367.5314041011,21.2,0
25424,0.0211132445,30899.5129244909,25.5,0
25425,0.0319561887,82205.568505363,24.6,0
25426,0.0732073989,17608.6854517366,22.8,0
25427,0.0667659413,32399.6871425942,23.0,0
25428,0.0146067964,35382.7447186511,26.3,0
25429,0.0076657557,68596.9412503774,27.7,0
25430,0.7595475664,81372.7384061126,17.72,0
25431,0.5303407233,46571.4482491109,18.5,0
25432,0.2538370294,41737.9311019285,20.1,0
25433,0.0384197891,27082.7388766632,24.2,0
25434,0.0116025908,27404.7917512182,26.8,0
25435,0.02658,33555.6639821269,25.0,0
25436,0.0060891262,56438.8768861207,28.2,0
25437,0.0667659413,76746.170321883,23.0,0
25438,0.4023045798,75962.2933449954,19.1,1
25439,0.0375452479,83799.8003407972,24.25,0
25440,0.5352479056,77722.4517158732,18.48,0
25441,0.0146067964,16384.8455443027,26.3,0
25442,0.0766575574,35320.3487321014,22.7,0
25443,0.008405334,25479.962805444,27.5,0
25444,0.046190746,61459.572864245,23.8,0
25445,0.0766575574,40324.9490485171,22.7,0
25446,0.1332155667,87646.9261072964,21.5,0
25447,0.1133848361,86462.9456318744,21.85,0
25448,0.1529519353,89388.3455906749,21.2,1
25449,0.1160259082,74586.4419273674,21.8,1
25450,0.0231502122,18092.3559978123,25.3,0
25451,0.0175612318,12855.3552092893,25.9,0
25452,0.0175612318,25235.3489000212,25.9,0
25453,0.0366906138,27785.3019406388,24.3,0
25454,0.2783267681,76207.3540422084,19.9,0
25455,0.0921626549,76873.5661158461,22.3,0
25456,0.1529519353,59238.5923828944,21.2,0
25457,0.0066765941,34555.1375215731,28.0,0
25458,0.0110803882,18305.6343323462,26.9,0
25459,0.0350392641,28278.2366454597,24.4,0
25460,0.0096506147,56537.6042849828,27.2,0
25461,0.1332155667,47496.8853314831,21.5,0
25462,0.0921626549,62276.5079188013,22.3,0
25463,0.0384197891,24650.6973313974,24.2,0
25464,0.0163137941,65587.6384564399,26.06,0
25465,0.6832111991,22214.8285869435,17.95,0
25466,0.1756123185,72544.8439718096,20.9,1
25467,0.0319561887,27828.4435740778,24.6,0
25468,0.1010543415,50707.639566715,22.1,0
25469,0.0766575574,49269.0447960091,22.7,0
25470,0.0192555078,26848.1357140007,25.7,0
25471,0.0530340723,58999.9673330402,23.5,0
25472,0.0766575574,46458.4088956439,22.7,0
25473,0.0382432662,11442.1463836564,24.21,0
25474,0.0076657557,81190.0635251537,27.7,0
25475,0.1952337862,80541.4971026963,20.67,1
25476,0.4904050984,45737.1980566963,18.67,0
25477,0.2315021222,22536.3073340078,20.3,1
25478,0.0699125232,66917.6583650611,22.9,0
25479,0.4836764882,80873.3705648818,18.7,0
25480,0.2914439045,48082.6529712382,19.8,0
25481,0.1272198785,79868.7064783951,21.6,0
25482,0.002914439,22629.4810955889,29.8,0
25483,0.0253837029,36290.8063129558,25.1,0
25484,0.058150704,21068.6689758925,23.3,0
25485,0.2111324448,70810.5560195131,20.5,0
25486,0.0667659413,38310.0480535777,23.0,0
25487,0.1529519353,28100.4020389801,21.2,0
25488,0.0437074004,68137.472909534,23.92,0
25489,1.7240703244,126807.6704657116,15.94,0
25490,0.1838886721,34801.3181204708,20.8,1
25491,0.022108281,14685.7385895973,25.4,0
25492,0.022108281,36715.9745131607,25.4,0
25493,0.0555334912,27315.1423405157,23.4,0
25494,0.0483676488,21372.963422513,23.7,0
25495,0.0058150704,59053.1680424804,28.3,0
25496,0.0667659413,47332.2669135797,23.0,0
25497,0.0110803882,20852.6958214354,26.9,0
25498,0.2469192656,99096.57307346,20.16,0
25499,0.0183888672,19552.3905903341,25.8,0
25500,0.037201031,78391.587179083,24.27,0
25501,0.0284809831,55994.5358578469,24.85,0
25502,0.3669061375,92371.8786907266,19.3,1
25503,0.4212646106,72101.3168187212,19.0,1
25504,0.4350658314,74221.0308867485,18.93,0
25505,0.0305179233,41918.9753822609,24.7,0
25506,0.063760979,40436.9600474621,23.1,0
25507,0.0146067964,32797.7134271383,26.3,0
25508,0.0481454197,63264.5397573955,23.71,0
25509,0.1460679643,28479.653858739,21.3,0
25510,0.0127219879,61901.1130078408,26.6,0
25511,0.1108038821,19434.8816012869,21.9,0
25512,0.046190746,85089.1938098126,23.8,0
25513,0.1724070324,70834.217063467,20.94,0
25514,0.9258805834,55141.8922424387,17.29,0
25515,0.3841978911,75557.5211737523,19.2,1
25516,0.0608912622,72556.241497826,23.2,0
25517,0.1756123185,27557.795193387,20.9,0
25518,0.046190746,28853.7782069636,23.8,0
25519,0.1058168859,68505.7006206832,22.0,0
25520,0.2053784995,48622.0498877592,20.56,0
25521,1.2547435637,111851.0437165031,16.63,0
25522,0.6173834405,17921.957077488,18.17,0
25523,0.5303407233,19372.5370638082,18.5,0
25524,0.1677084622,24749.5501413075,21.0,0
25525,0.1460679643,61361.1135659426,21.3,0
25526,0.0152951935,43238.719401908,26.2,0
25527,0.063760979,39169.0165988095,23.1,0
25528,0.0608912622,101023.1073090968,23.2,0
25529,0.0182202771,41145.2989010921,25.82,0
25530,0.2658,88886.8072570993,20.0,0
25531,0.008405334,57255.996858156,27.5,0
25532,0.0079534394,62576.6353353558,27.62,0
25533,0.4836764882,48332.7208548565,18.7,1
25534,0.2658,38209.7536215491,20.0,1
25535,0.0350392641,38209.7536215491,24.4,0
25536,0.1332155667,50287.9419460742,21.5,1
25537,0.0231502122,25447.6258472093,25.3,0
25538,0.1925550782,58650.8701157579,20.7,0
25539,0.0506471459,48366.2126463764,23.6,0
25540,0.0201629919,36687.2060730226,25.6,0
25541,0.407901194,43021.7274859556,19.07,1
25542,0.2914439045,38609.3977540081,19.8,1
25543,0.4972273129,51154.3615566017,18.64,0
25544,0.096506147,56108.659068086,22.2,0
25545,0.0555334912,27573.4522426381,23.4,0
25546,0.0732073989,50716.8002731313,22.8,0
25547,0.0667659413,28127.0408996959,23.0,0
25548,0.0291443905,57284.2869465384,24.8,0
25549,0.0133215567,26421.2148682126,26.5,0
25550,0.1160259082,43707.1544677494,21.8,0
25551,0.0421264611,20459.1503518667,24.0,0
25552,0.04411182,49100.1736054453,23.9,0
25553,0.0425162524,42251.2568814467,23.98,0
25554,0.0552783379,11476.0698314228,23.41,0
25555,0.0183888672,55901.670599318,25.8,0
25556,0.1209358264,37776.6120650933,21.71,1
25557,0.0175612318,38513.6336396873,25.9,0
25558,0.02658,36030.053303568,25.0,0
25559,0.0921626549,72786.1328463038,22.3,0
25560,0.0840533402,38321.8667306284,22.5,0
25561,0.1108038821,58043.5336511042,21.9,0
25562,0.0880146521,44479.1867843286,22.4,0
25563,0.008405334,27059.5617475488,27.5,0
25564,0.0568270323,38152.5557311462,23.35,0
25565,0.0075258399,70817.2830015595,27.74,0
25566,0.0146742183,39485.8430785699,26.29,0
25567,0.0106305314,80927.9998622539,26.99,0
25568,1.214940408,99553.0905778115,16.7,0
25569,1.0581688593,73696.3428097973,17.0,0
25570,0.2016299194,26931.8035595228,20.6,0
25571,0.3503926411,51226.7824095034,19.4,0
25572,0.0127219879,17252.2596486779,26.6,0
25573,0.0116025908,36700.1692057368,26.8,0
25574,0.1529519353,72481.2098146103,21.2,0
25575,0.0121494041,46120.5516119256,26.7,0
25576,0.0015154966,32257.2836438107,20.8,0
25577,0.1838886721,37899.1104753625,20.8,0
25578,0.022108281,26755.0202611486,25.4,0
25579,0.0133215567,29316.0488981215,26.5,0
25580,0.02658,50240.0093036659,25.0,0
25581,0.0291443905,24353.4459448894,24.8,0
25582,0.02658,35744.5857589228,25.0,0
25583,0.1970402621,73754.0738158896,20.65,0
25584,0.0732073989,70909.6270642427,22.8,0
25585,0.0253837029,50444.8003518397,25.1,0
25586,0.1214940408,38384.1533272471,21.7,0
25587,0.2424124811,91598.5887027318,20.2,0
25588,0.0483676488,17152.0724066509,23.7,0
25589,0.0242412481,35964.943186475,25.2,0
25590,0.0802703167,68750.5751439253,22.6,0
25591,0.0608912622,19602.8594860071,23.2,0
25592,0.0880146521,25666.9779341545,22.4,0
25593,0.0483676488,32953.1226399018,23.7,0
25594,0.008405334,54519.283843556,27.5,0
25595,0.0121494041,60242.8262071147,26.7,0
25596,0.046190746,37127.5700310389,23.8,0
25597,0.0110803882,42089.7454859034,26.9,0
25598,0.0555334912,54107.0339313712,23.4,0
25599,0.0780827277,68750.5748716868,22.66,0
25600,0.1529519353,30312.761600578,21.2,1
25601,0.2210828104,119637.2498109869,20.4,0
25602,0.0009216265,27610.419201551,24.3,0
25603,0.0366906138,65114.7454879157,24.3,0
25604,0.1160259082,66287.8700190994,21.8,0
25605,0.2538370294,116258.207845941,20.1,1
25606,0.3536347843,52896.9134240446,19.38,0
25607,0.1925550782,47701.8300950726,20.7,1
25608,0.0201629919,39479.9801917032,25.6,0
25609,0.4661814374,77769.0116228848,18.78,0
25610,0.1460679643,68499.463402345,21.3,0
25611,0.046190746,41131.5310694938,23.8,0
25612,0.2111324448,12407.9696268702,20.5,0
25613,0.0183888672,21979.3005144315,25.8,0
25614,0.0880146521,40234.6450823202,22.4,0
25615,0.0253837029,67837.2459752941,25.1,0
25616,0.1108038821,72283.4060699707,21.9,0
25617,0.0334622374,39795.3656716342,24.5,0
25618,0.0065246163,70240.1360964235,28.05,0
25619,0.3536347843,52896.9135098272,19.38,0
25620,0.2469192656,17087.6323232638,20.16,0
25621,0.3408434689,2919.5020762504,19.46,0
25622,0.0921626549,80794.6701943079,22.3,0
25623,0.1226182113,47762.1030922067,21.68,1
25624,0.1970402621,34440.9871357777,20.65,0
25625,0.1838886721,75067.6517888623,20.8,0
25626,0.0732073989,34274.0090019331,22.8,0
25627,0.0152951935,57076.3326891517,26.2,0
25628,0.0101054342,11929.8191480154,27.1,0
25629,0.0088014652,42065.3194867202,27.4,0
25630,0.0766575574,82764.7052886529,22.7,0
25631,0.4472547654,88258.938462005,18.87,0
25632,0.0555334912,65278.171369346,23.4,0
25633,0.0494942761,60405.451475278,23.65,0
25634,0.1048467509,1547.336705018,22.02,0
25635,0.0235806068,36226.6056354139,25.26,0
25636,0.040978398,14365.6120514154,24.06,0
25637,0.1970402621,29287.1285231142,20.65,1
25638,0.0291443905,40929.0385639385,24.8,0
25639,0.1529519353,40126.6849988995,21.2,0
25640,0.0201629919,16134.0877265923,25.6,0
25641,0.0350392641,48425.8164128035,24.4,0
25642,0.0350392641,59548.2207405314,24.4,0
25643,0.0133215567,55893.2255401457,26.5,0
25644,0.096506147,33193.2525949328,22.2,0
25645,0.1010543415,42256.3411871888,22.1,0
25646,0.0840533402,41006.0200972619,22.5,0
25647,0.0921626549,80600.5830831037,22.3,0
25648,0.3703010782,24845.5201740174,19.28,0
25649,0.3602093458,48433.6543047379,19.34,0
25650,0.1756123185,51343.2615292294,20.9,1
25651,0.1925550782,62793.5140382353,20.7,1
25652,0.2424124811,59591.0645069562,20.2,0
25653,0.1997813652,53330.1807579815,20.62,0
25654,0.096506147,63528.0504697364,22.2,0
25655,0.1231841913,66054.367407569,21.67,0
25656,0.0421264611,59635.0201837208,24.0,0
25657,0.0073207399,25824.5808167361,27.8,0
25658,0.0530340723,17616.9350230681,23.5,0
25659,0.0080270317,99193.4109365177,27.6,0
25660,0.3503926411,66523.4977289173,19.4,1
25661,0.0483676488,57350.756790171,23.7,0
25662,0.0110803882,31624.6048876648,26.9,0
25663,0.2210828104,69654.2824466093,20.4,0
25664,0.1772372393,83500.5366716278,20.88,0
25665,0.0667659413,13642.2695604842,23.0,0
25666,0.0174002295,17962.6342896599,25.92,0
25667,0.0699125232,44793.6224146927,22.9,0
25668,0.0530340723,50769.6353772023,23.5,0
25669,0.011131533,37567.9564682306,26.89,0
25670,0.3195618867,48553.4951071582,19.6,1
25671,0.0330791984,35304.7782280079,24.525,0
25672,0.0334622374,25392.7494855984,24.5,0
25673,0.160160338,44488.2517320578,21.1,0
25674,0.0483676488,45016.7020875248,23.7,0
25675,0.0242412481,24536.0280262945,25.2,0
25676,0.2016299194,38525.8814395488,20.6,0
25677,0.3195618867,96793.6405106891,19.6,1
25678,0.2111324448,91928.4954191489,20.5,1
25679,0.1272198785,73339.6383251665,21.6,0
25680,0.0699125232,65183.8956523834,22.9,0
25681,0.0101054342,46194.0815916133,27.1,0
25682,0.0146067964,17071.338800032,26.3,0
25683,0.0110803882,45762.6103681306,26.9,0
25684,0.0243531406,47066.5768586245,25.19,0
25685,0.4881518917,105474.9475086401,18.68,0
25686,0.2861244538,24102.3384661224,19.84,0
25687,0.2492039814,36805.4187081998,20.14,1
25688,0.1243240006,58651.0449302477,21.65,1
25689,0.3166321257,39952.278965506,19.62,0
25690,0.2210828104,37336.4114077937,20.4,1
25691,0.1058168859,83584.9551275474,22.0,0
25692,0.0253837029,38850.815582455,25.1,0
25693,0.1677084622,26545.3554842554,21.0,0
25694,0.0506471459,39310.5160304489,23.6,0
25695,0.0133215567,43582.5359810744,26.5,0
25696,0.0738847787,71899.8309452149,22.78,0
25697,0.0152951935,55812.4628264323,26.2,0
25698,0.0766575574,32408.104430488,22.7,0
25699,0.2887719308,123330.3480628992,19.82,0
25700,0.0506471459,34176.0780272951,23.6,0
25701,0.1272198785,118466.7884045834,21.6,1
25702,0.3009920165,62807.9235613729,19.73,0
25703,0.096506147,27625.9094793028,22.2,0
25704,0.0038419789,21035.18371519,29.2,0
25705,0.0133215567,7981.0636608587,26.5,0
25706,0.1460679643,46299.4316281156,21.3,0
25707,0.0175612318,48783.3578659393,25.9,0
25708,0.0319561887,45372.08844423,24.6,0
25709,0.1487835705,93911.2656443464,21.26,0
25710,0.0088014652,25552.4998317209,27.4,0
25711,0.0497227313,26794.3194459167,23.64,0
25712,0.0160160338,34096.7393147011,26.1,0
25713,0.1925550782,17805.5456167074,20.7,0
25714,0.0667659413,45601.4969472146,23.0,0
25715,0.0732073989,20924.7167511157,22.8,0
25716,0.1756123185,32113.8379855153,20.9,0
25717,0.0732073989,27851.4263091228,22.8,0
25718,0.0167708462,50858.621701357,26.0,0
25719,0.0110803882,38470.3006450763,26.9,0
25720,0.0305179233,48237.3930201696,24.7,0
25721,0.0059505208,49124.4533074523,28.25,0
25722,0.0046833323,44657.6650555615,28.77,0
25723,1.8220277059,44428.6993958496,15.82,0
25724,0.0384197891,51930.9958328795,24.2,0
25725,0.0096506147,48441.6477499151,27.2,0
25726,0.7665755735,90289.7337043526,17.7,0
25727,0.040230458,60141.2920443864,24.1,0
25728,0.1272198785,62086.129715898,21.6,0
25729,0.0076657557,53076.7160402616,27.7,0
25730,0.0211132445,41748.3518827363,25.5,0
25731,0.0384197891,39621.4849951434,24.2,0
25732,0.0530340723,59122.1784265358,23.5,0
25733,0.0127807099,46583.3964162362,26.59,0
25734,0.3536347843,41716.3943355667,19.38,0
25735,0.2111324448,49817.283541506,20.5,0
25736,0.160160338,55473.7151053764,21.1,0
25737,0.040230458,23338.0961693571,24.1,0
25738,0.0253837029,48870.8533959988,25.1,0
25739,0.1160259082,65863.2932283413,21.8,0
25740,0.0133215567,25357.8878192346,26.5,0
25741,0.0201629919,19175.1462407035,25.6,0
25742,0.0036690614,22465.0003856742,29.3,0
25743,0.1460679643,63481.0140451962,21.3,0
25744,0.1480999721,75026.3587466134,21.27,1
25745,0.3315545381,31946.6016311188,19.52,0
25746,0.1460679643,52874.5568750982,21.3,1
25747,0.0231502122,47801.4438772746,25.3,0
25748,0.0530340723,55002.9850895959,23.5,0
25749,0.4023045798,70195.9020871482,19.1,0
25750,0.0092162655,32485.3927474752,27.3,0
25751,0.0253837029,59232.610787144,25.1,0
25752,0.1160259082,46119.3675658135,21.8,1
25753,0.0090064777,65869.56749218,27.35,0
25754,0.035200998,22194.4422917846,24.39,0
25755,0.2210828104,39780.6864234865,20.4,1
25756,0.0880146521,98284.4530278217,22.4,0
25757,0.2538370294,36058.7650758415,20.1,0
25758,0.2996090839,82815.8918620248,19.74,1
25759,0.7320739893,129695.3247846492,17.8,0
25760,0.0201629919,32181.0346660094,25.6,0
25761,0.008405334,19412.1920821909,27.5,0
25762,0.0073207399,13939.823458599,27.8,0
25763,0.0231502122,24165.4007987853,25.3,0
25764,0.1925550782,50298.9989446609,20.7,0
25765,0.0146067964,22727.0331840709,26.3,0
25766,0.0340843469,20982.2751809337,24.46,0
25767,0.0699125232,36921.4812714445,22.9,0
25768,0.058150704,82878.9436512994,23.3,0
25769,0.0904804968,17170.846953065,22.34,0
25770,0.0071212294,61098.0328433934,27.86,0
25771,0.2390864572,36058.7653248899,20.23,0
25772,0.4904050984,29958.340854329,18.67,0
25773,0.8801465209,85263.6369287682,17.4,1
25774,0.0201629919,64962.8089295735,25.6,0
25775,0.0334622374,71806.3294892479,24.5,0
25776,0.0133215567,17946.3748907215,26.5,0
25777,0.0201629919,25555.2341458091,25.6,0
25778,0.0766575574,24851.701025521,22.7,0
25779,0.0163890951,36497.8142163882,26.05,0
25780,0.099667824,45385.0678884193,22.13,0
25781,0.2621530873,9561.4167830893,20.03,0
25782,0.0201629919,68932.9984301258,25.6,0
25783,0.096506147,54204.622588103,22.2,0
25784,0.1214940408,46585.7182074409,21.7,0
25785,0.0479242116,72471.2578391189,23.72,0
25786,1.1818299089,23625.6483602825,16.76,1
25787,0.3536347843,62310.2850233593,19.38,0
25788,0.7808272775,58231.8309144269,17.66,1
25789,0.2140695897,69599.3066414849,20.47,1
25790,0.0934447651,50044.9455434412,22.27,0
25791,0.0253837029,35512.9704484287,25.1,0
25792,0.0608912622,26493.7040783201,23.2,0
25793,0.3051792326,81808.3371893828,19.7,1
25794,0.0530340723,16933.015227247,23.5,0
25795,0.0121494041,24071.4990272262,26.7,0
25796,0.3503926411,103496.4563038362,19.4,0
25797,0.0088014652,40319.6527284599,27.4,0
25798,0.1952337862,101220.8862550277,20.67,1
25799,0.2670268771,71753.6135559136,19.99,0
25800,0.022108281,43280.5433812283,25.4,0
25801,0.0921626549,42427.0812542746,22.3,0
25802,0.0069271561,34669.5805749696,27.92,0
25803,0.0934447651,50044.9455507989,22.27,0
25804,0.1623883902,54717.8212467162,21.07,1
25805,0.5182686946,61664.772757027,18.55,0
25806,0.1460679643,36434.0665023199,21.3,0
25807,0.022108281,15456.2261807232,25.4,0
25808,0.0506471459,31603.3805205428,23.6,0
25809,0.0146067964,27296.2048514571,26.3,0
25810,0.1838886721,38211.6757598658,20.8,0
25811,0.0506471459,51036.4326315996,23.6,0
25812,0.0336166921,71986.4651557602,24.49,0
25813,1.0105434154,60158.6567560404,17.1,0
25814,0.2457847746,32195.9734912522,20.17,0
25815,0.1394938229,37375.3516530082,21.4,0
25816,0.1756123185,51951.4716627788,20.9,1
25817,0.0143401923,55157.7769313699,26.34,0
25818,0.0192555078,19435.2558351914,25.7,0
25819,0.0201629919,21603.4692732563,25.6,0
25820,0.0296862251,36156.3400540069,24.76,0
25821,0.0113908197,40020.1790203001,26.84,0
25822,0.2658,15872.7431845712,20.0,1
25823,0.1010543415,108736.492703063,22.1,1
25824,0.0092162655,22204.2443480815,27.3,0
25825,0.1394938229,35327.0425625894,21.4,1
25826,0.1677084622,19674.6454934158,21.0,0
25827,0.4023045798,14979.2893402522,19.1,0
25828,0.2538370294,77800.9326668669,20.1,0
